年月日,空知,石狩,後志,胆振,日高,渡島,檜山,上川,留萌,宗谷,オホーツク,十勝,釧路,根室,道外他,非公表,重複削除,日計,ここから右は北海道発表分のみ,年月日再掲,空知.道.,石狩.道.,後志.道.,胆振.道.,日高.道.,渡島.道.,檜山.道.,上川.道.,留萌.道.,宗谷.道.,オホーツク.道.,十勝.道.,釧路.道.,根室.道.,道外他.道.,日計.道.,備考
2020-08-02,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"",2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-03,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,"",2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-04,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"",2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-05,0,9,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,14,"",2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-06,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,11,"",2020-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-07,0,6,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,14,"",2020-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-08,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,13,"",2020-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-09,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,"",2020-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-10,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,"",2020-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,"",2020-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-12,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"",2020-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-13,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,10,"",2020-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-14,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"",2020-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-15,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,14,"",2020-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"",2020-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,"",2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,"",2020-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-19,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"",2020-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-20,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,"",2020-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-21,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,"",2020-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-22,0,7,4,0,0,0,0,1,0,0,1,0,0,0,0,4,0,17,"",2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-23,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,"",2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-24,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,"",2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-25,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,"",2020-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-26,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,"",2020-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-27,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"",2020-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-28,0,9,1,0,1,0,0,1,0,0,0,4,0,0,0,0,0,16,"",2020-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-29,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,"",2020-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-30,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"",2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-08-31,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,8,"",2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-01,0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,"",2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-02,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,"",2020-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-03,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,"",2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,"",2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-05,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,"",2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-06,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"",2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-07,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"",2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-08,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,"",2020-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-09,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,"",2020-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,"",2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,"",2020-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,"",2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,"",2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,"",2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-15,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,"",2020-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-16,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,11,"",2020-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,"",2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,17,"",2020-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,"",2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"",2020-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-21,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,15,"",2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-22,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,"",2020-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-23,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,"",2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,"",2020-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-25,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,25,"",2020-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-26,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"",2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-27,0,15,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,19,"",2020-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-28,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,"",2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-29,0,12,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,16,"",2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-09-30,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,"",2020-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-01,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,"",2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-02,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,"",2020-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-03,1,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,"",2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-04,0,17,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,22,"",2020-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-05,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,36,"",2020-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-06,0,6,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,12,"",2020-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-07,1,30,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,38,"",2020-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-08,2,16,1,2,0,0,0,4,0,0,0,0,0,0,0,4,0,29,"",2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-09,2,18,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,27,"",2020-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-10,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,"",2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-11,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,31,"",2020-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-12,1,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,"",2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-13,1,5,7,2,1,1,0,3,0,0,0,0,0,0,0,0,0,20,"",2020-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-14,0,10,0,1,2,0,0,1,0,0,0,0,2,0,0,4,0,20,"",2020-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-15,10,10,2,1,5,0,0,0,0,0,0,0,1,0,0,1,0,30,"",2020-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-16,2,10,3,1,12,0,0,0,0,0,0,0,1,0,0,2,0,31,"",2020-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-17,0,18,1,0,2,0,0,0,0,0,0,0,1,0,0,5,0,27,"",2020-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-18,1,16,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,24,"",2020-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-19,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,17,"",2020-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-20,0,15,4,0,0,0,0,0,0,0,0,0,10,0,0,2,0,31,"",2020-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-21,0,15,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,22,"",2020-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-22,0,30,1,0,1,1,0,0,0,0,0,0,5,0,0,2,0,40,"",2020-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-23,0,32,1,1,0,0,0,1,0,0,0,0,6,0,0,10,0,51,"",2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-24,1,35,1,0,1,0,0,0,0,0,0,2,6,0,0,14,0,60,"",2020-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-25,0,27,1,3,0,1,0,0,0,0,1,0,1,0,1,6,0,41,"",2020-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-26,0,36,0,0,0,0,0,1,0,0,0,1,1,0,0,11,0,50,"",2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-27,0,19,0,0,0,0,0,2,0,0,1,1,1,0,0,3,0,27,"",2020-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-28,0,37,2,1,0,0,0,0,0,0,0,1,2,0,3,6,0,52,"",2020-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-29,0,43,0,3,0,0,0,1,0,0,1,0,0,0,0,5,0,53,"",2020-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-30,3,39,1,9,0,0,0,2,0,0,0,1,3,0,5,6,0,69,"",2020-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-10-31,6,62,2,0,0,0,0,1,0,0,2,1,2,0,1,4,0,81,"",2020-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-01,1,52,1,4,0,0,0,0,0,0,0,0,1,0,0,10,0,69,"",2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-02,0,76,1,4,0,0,0,1,0,0,0,0,0,0,0,14,0,96,"",2020-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-03,1,46,3,2,1,0,0,9,0,0,1,1,0,0,0,7,0,71,"",2020-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-04,2,51,0,5,1,1,1,0,0,0,0,0,1,0,0,13,0,75,"",2020-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-05,1,89,1,6,0,4,0,3,0,1,0,2,1,0,0,11,0,119,"",2020-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-06,2,90,0,3,2,0,1,6,0,1,2,3,4,0,0,1,0,115,"",2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-07,7,144,2,0,0,3,0,9,0,2,2,6,2,0,1,9,0,187,"",2020-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-08,11,108,3,2,0,1,0,16,0,0,2,9,0,0,0,1,0,153,"",2020-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-09,9,161,1,1,1,2,0,1,0,0,4,5,1,0,0,14,0,200,"",2020-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-10,2,130,1,3,0,2,0,5,2,3,3,9,0,0,0,6,0,166,"",2020-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-11,4,149,5,7,0,1,1,6,0,0,1,13,0,0,0,10,0,197,"",2020-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-12,8,169,6,7,2,2,0,9,0,11,0,12,4,0,1,5,0,236,"",2020-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-13,16,169,10,6,0,1,1,6,1,6,0,8,4,0,2,5,0,235,"",2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-14,10,162,3,6,1,3,0,6,3,5,1,13,9,0,0,8,0,230,"",2020-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-15,6,156,2,10,1,7,1,15,1,1,0,3,2,0,0,4,0,209,"",2020-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-16,12,138,0,5,0,3,0,7,0,1,3,4,4,0,0,12,0,189,"",2020-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-17,3,155,2,6,0,9,0,7,1,1,0,5,1,0,0,7,0,197,"",2020-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-18,13,179,8,6,0,3,1,5,1,1,0,8,2,0,0,6,0,233,"",2020-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-19,7,202,4,5,0,14,0,11,1,1,2,6,4,0,1,9,0,267,"",2020-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-20,13,213,8,12,1,0,0,20,0,1,4,12,13,1,0,6,0,304,"",2020-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-21,3,171,11,5,0,8,0,14,0,0,2,9,2,0,0,9,0,234,"",2020-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-22,2,171,2,4,0,1,0,42,0,0,2,4,3,0,1,13,0,245,"",2020-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-23,5,137,1,3,1,6,0,21,0,0,3,10,4,0,0,14,1,205,"",2020-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-24,1,181,2,0,0,1,1,15,0,1,0,6,2,0,0,6,0,216,"",2020-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-25,6,100,6,0,0,4,0,46,0,1,0,8,6,0,0,4,0,181,"",2020-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-26,5,160,11,3,0,12,7,37,1,0,0,6,7,0,0,7,0,256,"",2020-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-27,25,149,10,3,0,7,0,33,1,1,0,13,2,0,0,8,0,252,"",2020-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-28,4,173,8,3,3,5,0,34,0,0,2,11,2,1,0,6,0,252,"",2020-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-29,4,127,2,0,1,1,10,29,0,0,0,10,3,0,0,5,0,192,"",2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-11-30,2,103,6,0,1,2,3,21,0,0,0,5,2,0,0,6,0,151,"",2020-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-01,4,142,0,0,2,2,1,41,0,0,0,2,1,0,0,11,0,206,"",2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-02,10,73,3,1,1,5,25,48,0,0,0,4,2,0,0,2,2,174,"",2020-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-03,8,143,5,2,1,5,0,24,0,0,2,8,1,0,0,7,0,206,"",2020-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-04,17,119,5,3,0,1,17,31,0,0,3,6,0,0,1,9,0,212,"",2020-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-05,9,122,3,1,0,0,0,32,0,0,0,6,0,0,0,10,0,183,"",2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-06,2,132,0,5,0,1,6,17,0,0,3,5,2,0,1,13,0,187,"",2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-07,2,92,0,5,0,1,2,8,0,0,0,6,1,0,0,7,0,124,"",2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-08,1,107,2,16,0,1,0,51,0,2,0,7,0,0,0,17,0,204,"",2020-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-09,3,109,2,18,0,14,2,28,0,6,0,10,0,0,0,5,0,197,"",2020-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-10,4,146,7,13,0,2,0,29,0,14,0,9,2,0,0,15,0,241,"",2020-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-11,1,112,6,12,1,6,0,15,0,6,2,12,2,0,0,2,0,177,"",2020-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-12,3,79,0,32,0,0,0,50,0,5,3,13,1,0,0,2,1,188,"",2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-13,3,94,0,11,6,3,0,15,0,10,11,8,2,0,0,1,0,164,"",2020-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-14,0,87,1,8,0,0,1,12,0,5,1,7,0,0,0,3,0,125,"",2020-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-15,1,67,0,4,0,5,0,8,0,0,0,15,0,0,0,4,0,104,"",2020-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-16,2,43,3,10,1,2,0,8,0,4,0,7,3,0,1,2,0,86,"",2020-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-17,3,78,3,35,0,4,0,6,0,1,1,8,0,0,0,0,0,139,"",2020-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-18,2,74,1,26,0,1,0,17,0,0,0,13,3,0,0,4,0,141,"",2020-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-19,2,76,1,15,1,5,0,10,0,0,0,9,1,0,0,12,0,132,"",2020-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-20,4,59,0,28,0,0,0,5,0,0,0,33,1,0,0,5,0,135,"",2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-21,0,65,1,22,0,0,0,4,0,0,0,13,0,0,0,5,0,110,"",2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-22,0,47,0,0,0,0,0,16,0,0,0,1,0,0,2,8,0,74,"",2020-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-23,1,71,3,10,0,3,0,11,1,0,0,11,1,0,0,2,0,114,"",2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-24,1,75,1,5,0,5,0,10,0,0,0,23,0,0,0,3,0,123,"",2020-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-25,5,51,2,6,0,8,0,3,0,0,0,15,0,0,1,6,0,97,"",2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-26,3,68,2,7,0,6,0,20,0,0,0,18,0,0,0,37,0,161,"",2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-27,1,50,1,14,0,3,0,2,0,0,0,7,0,0,1,6,0,85,"",2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-28,0,64,2,4,0,5,0,1,0,0,2,12,0,0,0,4,0,94,"",2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-29,2,40,8,2,0,3,0,3,0,2,1,5,0,0,1,20,0,87,"",2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-30,1,64,21,6,0,7,0,2,0,6,2,8,0,0,0,16,0,133,"",2020-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2020-12-31,1,98,15,8,0,19,0,1,1,0,0,7,0,0,1,16,0,167,"",2020-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-01,0,59,10,10,0,7,0,0,0,0,0,3,0,0,0,9,0,98,"",2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-02,0,50,2,12,0,2,0,1,0,0,0,3,0,0,1,6,0,77,"",2021-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-03,0,26,12,11,0,8,0,3,0,0,0,3,0,0,2,3,0,68,"",2021-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-04,0,60,8,6,0,2,1,1,0,0,1,7,0,0,0,7,0,93,"",2021-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-05,1,43,12,8,0,3,0,0,0,0,1,4,0,1,1,5,0,79,"",2021-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-06,1,73,17,10,0,4,0,1,0,0,1,2,0,0,0,6,0,115,"",2021-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-07,7,98,21,11,0,7,0,2,0,0,0,7,1,1,0,6,0,161,"",2021-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-01-08,3,93,29,9,0,8,0,6,0,0,2,17,3,2,1,8,0,181,"",2021-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
