id,date,title,link,pre,resident
923,20200403,宮崎県内で4例目の感染を確認,https://headlines.yahoo.co.jp/hl?a=20200403-00010001-mrt-l45,宮崎,日本
924,20200403,佐賀県で４人目の新型コロナ感染を確認　佐賀市の５０代女性,https://headlines.yahoo.co.jp/hl?a=20200403-03508058-saga-l41,佐賀,日本
925,20200403,長野県内で新たに「新型コロナウイルス」感染者　県が会見へ,https://headlines.yahoo.co.jp/hl?a=20200403-00010000-nbstv-l20,長野,日本
926,20200403,新型コロナウイルス感染症患者の発生（市内7～8例目）について（令和2年4月3日発表）,http://www.city.kashiwa.lg.jp/soshiki/020300/p054411.html,千葉,日本
927,20200403,京都で新たに７人感染確認,https://www3.nhk.or.jp/kansai-news/20200403/2000027457.html,京都,日本
928,20200403,川崎市と神奈川県藤沢市で新たに9人感染,https://this.kiji.is/618682541926073441,神奈川,日本
929,20200403,新型コロナ感染判明　尼崎総合医療センターの男性技士,https://www.kobe-np.co.jp/news/sougou/202004/0013244660.shtml,兵庫,日本
930,20200403,熊本県内１７人目の感染確認　熊本市北区の８０代女性,https://kumanichi.com/news/1415723/,熊本,日本
931,20200403,新たに５人感染 道内１９０人に,https://www.nhk.or.jp/sapporo-news/20200403/7000019797.html,北海道,日本
932,20200403,石川県で新型コロナ新たに4人感染,https://www.fukuishimbun.co.jp/articles/-/1061191,石川,日本
933,20200403,ニューオータニ勤務の埼玉県の男性感染,https://www.okinawatimes.co.jp/articles/-/555759,埼玉,日本
934,20200403,新型コロナ感染の松山市の男性死亡,https://www.ehime-np.co.jp/article/news202004030074,愛媛,日本
935,20200403,新型コロナウイルス 県内で初の死亡者,https://www.youtube.com/watch?v=4y_7KypKWYA&feature=youtu.be,愛媛,日本
936,20200403,新型コロナウイルス 東京都内で新たに89人の感染確認,https://www3.nhk.or.jp/news/html/20200403/k10012366631000.html,東京,日本
937,20200403,神奈川県で新たに8人感染,https://this.kiji.is/618706825289303137,神奈川,日本
938,20200403,新型コロナ感染２人判明、高知県内計２３人に,https://www.kochinews.co.jp/article/358331/,高知,日本
939,20200403,奈良で新たに２人感染確認,https://www3.nhk.or.jp/kansai-news/20200403/2000027476.html,奈良,日本
940,20200403,新型コロナ感染、県内１０例目確認,https://www.sakigake.jp/news/article/20200403AK0020/,秋田,日本
941,20200403,滋賀で新たに６人感染　計１４人に,https://www.chunichi.co.jp/s/article/2020040390172103.html,滋賀,日本
942,20200403,福島県内で新たに９例目の新型コロナ感染者確認,https://www.youtube.com/watch?v=3JVCTCQWB-Q,福島,日本
943,20200403,新型コロナ 横須賀で男性が感染,https://www3.nhk.or.jp/shutoken-news/20200403/1000046716.html,神奈川,日本
944,20200403,京都で新たに11人感染,https://this.kiji.is/618728871885653089,京都,日本
945,20200403,新型コロナ、福岡市で九州初の死者,https://www.nishinippon.co.jp/item/n/597720/,福岡,日本
946,20200403,新型コロナ 千葉市で３人感染,https://www3.nhk.or.jp/lnews/chiba/20200403/1080010411.html,千葉,日本
947,20200403,青森市で初確認は20代男性消防士,https://www.toonippo.co.jp/articles/-/335439,青森,日本
948,20200403,新型コロナ　北九州市は新たに3人感染,https://www.nishinippon.co.jp/item/n/597721/,福岡,日本
949,20200403,神奈川 新たに19人が感染 県内の感染者200人超に 新型コロナ,https://www3.nhk.or.jp/news/html/20200403/k10012366921000.html,神奈川,日本
950,20200403,青森・八戸で感染確認 １１人に,https://www3.nhk.or.jp/lnews/aomori/20200403/6080008068.html,青森,日本
951,20200403,新型コロナ、長崎で感染9人目　壱岐市の女性,https://www.nishinippon.co.jp/item/n/597743/,長崎,日本
952,20200403,群馬県でさらに3人感染,https://this.kiji.is/618771124790412385,群馬,日本
953,20200403,新型コロナウイルス感染症の患者の発生について,https://www.mhlw.go.jp/stf/newpage_10689.html,空港,検疫
954,20200403,岐阜県で新型コロナ新たに3人感染,https://www.fukuishimbun.co.jp/articles/-/1061408,岐阜,日本
955,20200403,千葉県で新型コロナ新たに11人,https://www.fukuishimbun.co.jp/articles/-/1061362,千葉,日本
956,20200403,福井県でさらに3人感染、計42人に,https://www.fukuishimbun.co.jp/articles/-/1061418,福井,日本
957,20200403,速報・福山市で２例目の感染者　広島県内で計１２人に　新型コロナウイルス,https://www.home-tv.co.jp/news/content/?news_id=20200403032499,広島,日本
958,20200403,尼崎で２０代臨床工学技士が感染,https://www3.nhk.or.jp/lnews/kobe/20200403/2020007151.html,兵庫,日本
959,20200403,西宮で６０代男性会社員感染確認,https://www3.nhk.or.jp/lnews/kobe/20200403/2020007159.html,兵庫,日本
960,20200403,浜松市で３人目の感染確認　新型コロナウイルス,https://www.at-s.com/news/article/health/shizuoka/753592.html,静岡,日本
961,20200403,仙台市で新たに5人　新型コロナ感染判明　宮城県内18例目,https://news.goo.ne.jp/article/oxtv/nation/oxtv-03453.html,宮城,日本
962,20200403,新型コロナ 佐賀市で20代男性の感染確認 県内5例目,https://www.sagatv.co.jp/news/archives/2020040302372,佐賀,日本
963,20200403,新型コロナ 埼玉で新たに１１人,https://www3.nhk.or.jp/shutoken-news/20200403/1000046723.html,埼玉,日本
964,20200403,下関市で新たな感染者確認　山口県７人目,https://www.chugoku-np.co.jp/local/news/article.php?comment_id=629847&comment_sub_id=0&category_id=256,山口,日本
965,20200403,東京・台東区の病院で新たに男女２人が死亡,https://www.iwate-np.co.jp/article/kyodo/2020/4/3/455785,東京,日本
966,20200403,静岡市で８人目の感染者　新型コロナウイルス,https://www.at-s.com/news/article/health/shizuoka/753617.html,静岡,日本
967,20200403,感染の福岡市内９０代女性死亡,https://www3.nhk.or.jp/fukuoka-news/20200403/5010007418.html,福岡,日本
968,20200403,新たな感染者は別府市の４０代男性会社員、新型コロナ,https://www.oita-press.co.jp/1010000000/2020/04/03/JIT202004032187,大分,日本
969,20200403,茨城県が新たに10人感染確認,https://this.kiji.is/618772886024356961,茨城,日本
970,20200403,名古屋で新たに警察官ら7人感染,https://this.kiji.is/618772947347407969,愛知,日本
971,20200403,新型コロナ 広島県安芸郡20代男性感染確認（県13例目）,https://www.news24.jp/nnn/news86614564.html,広島,日本
972,20200403,大阪で新たに35人が感染,https://this.kiji.is/618775656661337185,大阪,日本
973,20200403,埼玉で新たに16人感染,https://this.kiji.is/618776044141560929,埼玉,日本
974,20200403,新型コロナ 岡山市２０代女性も　感染 県内９人目、岡山市４人目,https://www.sanyonews.jp/article/1000421,岡山,日本
975,20200403,千葉県内新たに２０人感染　新型コロナ　東庄の施設は１００人に,https://www.sankei.com/life/news/200403/lif2004030112-n1.html,千葉,日本
976,20200403,石川で新たに4人感染、県内24人に,https://this.kiji.is/618780815051424865,石川,日本
977,20200403,新型コロナ、熊本市で20代女性が感染　県内18人目,https://www.nishinippon.co.jp/item/n/597740/,熊本,日本
978,20200403,横浜市で幼児ら12人感染確認,https://this.kiji.is/618784440886264929,神奈川,日本
979,20200403,神戸で３人感染 県内１７５人に,https://www3.nhk.or.jp/lnews/kobe/20200403/2020007165.html,神戸,日本
980,20200403,愛知で新たに5人感染、県内201人に,https://rd.kyodo-d.info/np/2020040301002875,愛知,日本
981,20200403,新型コロナ　宮崎市で３人感染,https://headlines.yahoo.co.jp/hl?a=20200403-00019676-miyazaki-l45,宮崎,日本
982,20200403,岐阜市で７０代女性の感染確認　県内計４０人に,https://www.chunichi.co.jp/s/article/2020040390215000.html,岐阜,日本
983,20200403,山梨県で新たに2人感染確認,https://this.kiji.is/618810385308189793,山梨,日本
984,20200403,山形の感染者の親族ら5人陽性,https://rd.kyodo-d.info/np/2020040301003027,山形,日本
985,20200404,福井県で新型コロナ新たに4人感染,https://www.fukuishimbun.co.jp/articles/-/1061863,福井,日本
986,20200404,新型コロナ感染　沖縄県内で6人確認　４日午前の県発表,https://www.okinawatimes.co.jp/articles/-/556065,沖縄,日本
987,20200404,兵庫県明石市で新型コロナ、60代男性が感染,https://www.fukuishimbun.co.jp/articles/-/1061885,兵庫,日本
988,20200404,長崎県内で10例目の新型コロナ感染者確認,https://www.youtube.com/watch?v=54xiHSoqAS0,長崎,日本
989,20200404,富山県富山市内のライブハウス経営男性と飲食店勤務女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1061906,富山,日本
990,20200404,岐阜県で初の新型コロナ死者　可児市の７０代男性が死亡,https://www.chunichi.co.jp/s/article/2020040490115608.html,岐阜,日本
991,20200404,仙台市で１人感染確認,https://www.iwate-np.co.jp/article/kyodo/2020/4/4/456154,宮城,日本
992,20200404,千葉県柏市で2人感染確認,https://rd.kyodo-d.info/np/2020040401002029,千葉,日本
993,20200404,千葉県船橋市で7人感染確認,https://rd.kyodo-d.info/np/2020040401002199,千葉,日本
994,20200404,奈良で新たに3人の感染確認,https://rd.kyodo-d.info/np/2020040401002094,奈良,日本
995,20200404,兵庫で新たに9人感染,https://this.kiji.is/619055002030834785,兵庫,日本
996,20200404,広島市で9人目の感染確認　新型コロナ,https://headlines.yahoo.co.jp/hl?a=20200404-00010002-chugoku-l34,広島,日本
997,20200404,川崎市で８人感染確認,https://www.toonippo.co.jp/articles/-/335773,神奈川,日本
998,20200404,秋田県内１１例目の新型コロナ感染者を確認,https://www.sakigake.jp/news/article/20200404AK0023/,秋田,日本
999,20200404,長野県で新たに1人感染,https://rd.kyodo-d.info/np/2020040401002101,長野,日本
1000,20200404,北海道で新たに3人感染,https://rd.kyodo-d.info/np/2020040401002113,北海道,日本
1001,20200404,沖縄 新たに５人感染確認 ２人は感染経路不明 新型コロナ,https://www3.nhk.or.jp/news/html/20200404/k10012368461000.html,沖縄,日本
1002,20200404,愛知県豊田市で新たに1人感染,https://rd.kyodo-d.info/np/2020040401002132,愛知,日本
1003,20200404,東京都 新たに118人感染確認 １日100人超は初 新型コロナ,https://www3.nhk.or.jp/news/html/20200404/k10012368431000.html,東京,日本
1004,20200404,高知県で新たに3人感染,https://rd.kyodo-d.info/np/2020040401002212,高知,日本
1005,20200404,福岡で新たに1人が感染,https://rd.kyodo-d.info/np/2020040401002241,福岡,日本
1006,20200404,千葉市で2人感染確認,https://rd.kyodo-d.info/np/2020040401002272,千葉,日本
1007,20200404,兵庫県西宮市で男女3人が新型コロナウイルス感染,https://www.fukuishimbun.co.jp/articles/-/1062021,兵庫,日本
1008,20200404,みやき町に帰省中の30代女性感染　県内６人目の確認,https://www.saga-s.co.jp/articles/-/508590,佐賀,日本
1009,20200404,相模原で消防隊員ら４人感染,https://www3.nhk.or.jp/shutoken-news/20200404/1000046762.html,神奈川,日本
1010,20200404,滋賀で新たに3人が感染,https://rd.kyodo-d.info/np/2020040401002464,滋賀,日本
1011,20200404,群馬で新たに１人の感染確認　新型コロナ、安中の４０代男性,https://headlines.yahoo.co.jp/hl?a=20200404-00000532-san-hlth,群馬,日本
1012,20200404,内子高校の５０代男性教諭が新型コロナに感染,https://www.ehime-np.co.jp/article/news202004040046,愛媛,日本
1013,20200404,新型コロナ感染者、京都で新たに3人　府内計109人に,https://this.kiji.is/619099576780702817?c=39546741839462401,京都,日本
1014,20200404,埼玉県川越市で新たに1人感染確認,https://rd.kyodo-d.info/np/2020040401002366,埼玉,日本
1015,20200404,仙台で新たにもう１人感染確認　宮城県内２０人に,https://www.kahoku.co.jp/tohokunews/202004/20200404_13024.html,宮城,日本
1016,20200404,福岡市 新たに26人感染確認 新型コロナ,https://www3.nhk.or.jp/news/html/20200404/k10012368641000.html,福岡,日本
1017,20200404,新型コロナ 横浜市で５人感染,https://www3.nhk.or.jp/shutoken-news/20200404/1000046764.html,神奈川,日本
1018,20200404,福島で新たに4人感染確認,https://this.kiji.is/619109627693991009,福島,日本
1019,20200404,静岡県で1人感染確認、県内17人に,https://rd.kyodo-d.info/np/2020040401002470,静岡,日本
1020,20200404,兵庫で新たに2人感染,https://rd.kyodo-d.info/np/2020040401002458,兵庫,日本
1021,20200404,岐阜で乳児と医師含む4人感染確認,https://rd.kyodo-d.info/np/2020040401002476,岐阜,日本
1022,20200404,長崎で新たに1人感染,https://this.kiji.is/619118882629190753,長崎,日本
1023,20200404,千葉県で14人感染,https://this.kiji.is/619121053826090081,千葉,日本
1024,20200404,新型コロナ、埼玉で新たに24人が感染,https://rd.kyodo-d.info/np/2020040401002571,埼玉,日本
1025,20200404,岡山県感染10人に、新型コロナ　新たに岡山市の50代男性,https://headlines.yahoo.co.jp/hl?a=20200404-00010006-sanyo-l33,岡山,日本
1026,20200404,新型コロナ、大分で30代男性の感染を確認,https://rd.kyodo-d.info/np/2020040401002541,大分,日本
1027,20200404,新型コロナ、宮崎で新たに1人が感染,https://rd.kyodo-d.info/np/2020040401002591,宮崎,日本
1028,20200404,熊本県内１９人目の感染確認　熊本市南区の４０代女性,https://kumanichi.com/news/1417164/,熊本,日本
1029,20200404,新型コロナ、岐阜市で医師ら3人の感染確認,https://rd.kyodo-d.info/np/2020040401002610,岐阜,日本
1030,20200404,神奈川県横須賀市で男女４人の感染を確認,https://www.iwate-np.co.jp/article/kyodo/2020/4/4/456394,神奈川,日本
1031,20200404,東京の感染者、新たに男女5人が死亡,https://rd.kyodo-d.info/np/2020040401002624,東京,日本
1032,20200404,新型コロナ、名古屋で新たに8人が感染,https://rd.kyodo-d.info/np/2020040401002656,愛知,日本
1033,20200404,石川で新たに8人が感染、県内32人に,https://rd.kyodo-d.info/np/2020040401002684,石川,日本
1034,20200404,茨城、新型コロナ　新たに5人感染確認　計59人に,https://ibarakinews.jp/news/newsdetail.php?f_jun=15860050225174,茨城,日本
1035,20200404,福島県郡山市で新たに1人が感染,https://rd.kyodo-d.info/np/2020040401002715,福島,日本
1036,20200404,新型コロナ、山梨で新たに40代男性が感染,https://rd.kyodo-d.info/np/2020040401002728,山梨,日本
1037,20200404,新型コロナ、山形で新たに2人の感染確認,https://rd.kyodo-d.info/np/2020040401002734,山形,日本
1038,20200404,新型コロナ、山口で新たに1人が感染,https://rd.kyodo-d.info/np/2020040401002740,山口,日本
1039,20200404,愛知 新たに19人感染確認 １日で最多 県内221人に,https://www3.nhk.or.jp/news/html/20200405/k10012369031000.html,愛知,日本
1040,20200404,新型コロナウイルス感染症患者（347例目から387例目）の発生および患者の死亡について,http://www.pref.osaka.lg.jp/hodo/index.php?site=fumin&pageId=37934,大阪,日本
1041,20200404,新型コロナ、京都で新たに７人が感染,https://www.iwate-np.co.jp/article/kyodo/2020/4/4/456472,京都,日本
1042,20200404,新型コロナ、広島で新たに1人が感染,https://this.kiji.is/619188403191645281,広島,日本
1043,20200405,福井市 80代女性死亡 新たに７人感染 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200405/k10012369241000.html,福井,日本
1044,20200405,佐賀で新たに2人の感染確認,https://rd.kyodo-d.info/np/2020040501001505,佐賀,日本
1045,20200405,岡山 50代男性の感染確認 東京出張中に感染か 新型コロナ,https://www3.nhk.or.jp/news/html/20200405/k10012369371000.html,岡山,日本
1046,20200405,山梨 40代男女２人が感染確認 県内で14人に,https://www3.nhk.or.jp/news/html/20200405/k10012369341000.html,山梨,日本
1047,20200405,神奈川 藤沢で 新たに20代男性が感染 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200405/k10012369321000.html,神奈川,日本
1048,20200405,和歌山市で新たに開業医の感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200405/k10012369351000.html,和歌山,日本
1049,20200405,川崎 20～60代の男女５人 新たに感染確認 新型コロナ,https://www3.nhk.or.jp/news/html/20200405/k10012369411000.html,神奈川,日本
1050,20200405,宮城 気仙沼 40代男性の感染確認 県内21人に,https://www3.nhk.or.jp/news/html/20200405/k10012369401000.html,宮城,日本
1051,20200405,千葉 柏 30代男性の感染確認 感染経路は不明 県内236人に,https://www3.nhk.or.jp/news/html/20200405/k10012369421000.html,千葉,日本
1052,20200405,愛媛 愛南町 50代女性の感染確認 県内21人に,https://www3.nhk.or.jp/news/html/20200405/k10012369521000.html,愛媛,日本
1053,20200405,兵庫 20～70代男女13人 新たに感染確認 県内203人に,https://www3.nhk.or.jp/news/html/20200405/k10012369551000.html,兵庫,日本
1054,20200405,長崎 壱岐 新たに70代女性の感染確認 県内で12人に,https://www3.nhk.or.jp/news/html/20200405/k10012369631000.html,長崎,日本
1055,20200405,"北海道で""新型コロナウイルス"" 1人感染確認 後志地方の30代女性 道内の感染194例目",https://uhb.jp/news/single.html?id=11646,北海道,日本
1056,20200405,千葉市 60代男性２人 新たに感染確認 感染経路は不明,https://www3.nhk.or.jp/news/html/20200405/k10012369651000.html,千葉,日本
1057,20200405,東京都 新たに143人の感染確認 １日で最多 都内1000人超に,https://www3.nhk.or.jp/news/html/20200405/k10012369381000.html,東京,日本
1058,20200405,福島 須賀川 男女２人の感染確認 居酒屋の同僚から感染か,https://www3.nhk.or.jp/news/html/20200405/k10012369531000.html,福島,日本
1059,20200405,長野 40代男性の感染確認 先月関西圏を訪問し感染か,https://www3.nhk.or.jp/news/html/20200405/k10012369601000.html,長野,日本
1060,20200405,兵庫 20～70代男女13人 新たに感染確認 県内203人に,https://www3.nhk.or.jp/news/html/20200405/k10012369551000.html,兵庫,日本
1061,20200405,高知 新たに男女７人の感染確認 県内33人に,https://www3.nhk.or.jp/news/html/20200405/k10012369611000.html,高知,日本
1062,20200405,千葉 船橋 新たに10～80代の男女８人 感染確認,https://www3.nhk.or.jp/news/html/20200405/k10012369481000.html,千葉,日本
1063,20200405,新型コロナ、福岡市で新たに13人感染,https://www.nishinippon.co.jp/item/n/598135/,福岡,日本
1064,20200405,兵庫 20～70代男女13人 新たに感染確認 県内203人に,https://www3.nhk.or.jp/news/html/20200405/k10012369551000.html,兵庫,日本
1065,20200405,千葉 新たに男女14人の感染発表 感染者は260人に,https://www3.nhk.or.jp/news/html/20200405/k10012369721000.html,千葉,日本
1066,20200405,奈良 70代男性会社員の感染確認 県内25人に,https://www3.nhk.or.jp/news/html/20200405/k10012369541000.html,奈良,日本
1067,20200405,愛知県 高齢男性死亡し県内死者20人に 感染者計225人,https://www3.nhk.or.jp/news/html/20200405/k10012369701000.html,千葉,日本
1068,20200405,福岡で新たに16人に感染,https://rkb.jp/news/news/52373/,福岡,日本
1069,20200405,埼玉 男女５人の感染確認 高校教諭も 発症後生徒と接触なし,https://www3.nhk.or.jp/news/html/20200405/k10012369671000.html,埼玉,日本
1070,20200405,横浜 新たに12人感染確認,https://www3.nhk.or.jp/news/html/20200405/k10012369781000.html,神奈川,日本
1071,20200405,山口で新たに4人感染,https://this.kiji.is/619537800960427105,山口,日本
1072,20200405,京都 新たに看護師ら９人の感染確認 計125人に,https://www3.nhk.or.jp/news/html/20200405/k10012369731000.html,京都,日本
1073,20200405,和歌山 新たに１人感染確認 県内計24人に,https://www3.nhk.or.jp/news/html/20200405/k10012369801000.html,和歌山,日本
1074,20200405,滋賀 40代女性の感染確認 クラスター感染社員11人に,https://www3.nhk.or.jp/news/html/20200405/k10012369761000.html,滋賀,日本
1075,20200405,新型コロナウイルス感染症の無症状病原体保有者の発生について,https://www.mhlw.go.jp/stf/newpage_10699.html,空港,検疫
1076,20200405,神奈川 新たに男女９人の感染確認 うち家族が５人,https://www3.nhk.or.jp/news/html/20200405/k10012369661000.html,神奈川,日本
1077,20200405,埼玉 新たに18人感染確認 計185人に,https://www3.nhk.or.jp/news/html/20200405/k10012369751000.html,埼玉,日本
1078,20200405,熊本 新たに１人感染確認 県内計20人に,https://www3.nhk.or.jp/news/html/20200405/k10012369831000.html,熊本,日本
1079,20200405,宮崎 新たに２人感染確認 県内計10人に,https://www3.nhk.or.jp/news/html/20200405/k10012369901000.html,宮崎,日本
1080,20200405,仙台で新たに男女２人が新型コロナウイルスに感染,https://www.kahoku.co.jp/tohokunews/202004/20200405_13023.html,宮城,日本
1081,20200405,数日で感染者“急増”…新型コロナ 石川で『11人陽性』 金沢市等の40-70代で県内43人に,https://www.fnn.jp/articles/-/28943,石川,日本
1082,20200405,大阪府 新たに21人の感染確認 計408人に,https://www3.nhk.or.jp/news/html/20200405/k10012369691000.html,大阪,日本
1083,20200405,埼玉県越谷市で男性2人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1062533,埼玉,日本
1084,20200405,岐阜 新たに11人感染確認 ナイトクラブ従業員や０歳女児も,https://www3.nhk.or.jp/news/html/20200405/k10012369881000.html,岐阜,日本
1085,20200405,新型コロナ感染、県内で新たに３人,https://www.yamagata-np.jp/news/202004/05/kj_2020040500099.php,山形,日本
1086,20200405,茨城 新たに男女５人が感染確認 県内計64人に,https://www3.nhk.or.jp/news/html/20200405/k10012369841000.html,茨城,日本
1087,20200405,東京都 新たに7人死亡 死者計30人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200405/k10012369791000.html,東京,日本
1088,20200405,愛知で新たに3人感染,https://rd.kyodo-d.info/np/2020040501001989,愛知,日本
1089,20200406,福井県 新たに６人感染確認 計59人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012370341000.html,福井,日本
1090,20200406,富山で新たに１人感染　女性保育士、１１人目,https://www.sankei.com/west/news/200406/wst2004060007-n1.html,富山,日本
1091,20200406,山梨県甲府市の70代女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1063085,山梨,日本
1092,20200406,さいたま市 １人死亡 県内死者４人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012370181000.html,埼玉,日本
1093,20200406,沖縄 新たに６人感染 計22人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012370381000.html,沖縄,日本
1094,20200406,和歌山で新たに２人感染確認 開業医の濃厚接触者,https://www3.nhk.or.jp/news/html/20200406/k10012370711000.html,和歌山,日本
1095,20200406,川崎で新たに２人感染確認 いずれも中原区在住で都内に勤務,https://www3.nhk.or.jp/news/html/20200406/k10012370641000.html,神奈川,日本
1096,20200406,長野 新たに20代男性の感染確認 先月関東を訪問 県内14人に,https://www3.nhk.or.jp/news/html/20200406/k10012371301000.html,長野,日本
1097,20200406,北海道 新型コロナ感染の男性１人死亡 新たな感染者はなし,https://www3.nhk.or.jp/news/html/20200406/k10012370531000.html,北海道,日本
1098,20200406,東京都 新たに83人感染確認 このうち88％は感染経路不明,https://www3.nhk.or.jp/news/html/20200406/k10012370601000.html,東京,日本
1099,20200406,愛媛県で新たに２人感染確認 いずれも感染者と同居の家族,https://www3.nhk.or.jp/news/html/20200406/k10012370691000.html,愛媛,日本
1100,20200406,高知県 バー経営の女性ら新たに３人感染確認 県内で計36人に,https://www3.nhk.or.jp/news/html/20200406/k10012370901000.html,高知,日本
1101,20200406,宮崎市で感染確認 １１人に,https://www3.nhk.or.jp/lnews/miyazaki/20200406/5060005785.html,宮崎,日本
1102,20200406,千葉県で新たに18人の感染確認,https://rd.kyodo-d.info/np/2020040601001934,千葉,日本
1103,20200406,船橋市 男女５人新たに感染確認,https://www3.nhk.or.jp/shutoken-news/20200406/1000046858.html,千葉,日本
1104,20200406,石川県で新たに２人感染確認 県内で計45人に,https://www3.nhk.or.jp/news/html/20200406/k10012370871000.html,石川,日本
1105,20200406,奈良県で１人感染確認 ２６人に,https://www3.nhk.or.jp/kansai-news/20200406/2000027608.html,奈良,日本
1106,20200406,京都府京田辺市の看護師や宇治市の20代女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1062722,京都,日本
1107,20200406,千葉県千葉市の20代男女が新型コロナウイルス感染,https://www.fukuishimbun.co.jp/articles/-/1062012,千葉,日本
1108,20200406,福岡県筑紫野市で20代男性が初感染　同市で初の確認,https://www.nishinippon.co.jp/item/n/598353/,福岡,日本
1109,20200406,熊本市 新型コロナ感染情報に誤り 陰性者１人を陽性に,https://www3.nhk.or.jp/news/html/20200406/k10012370941000.html,熊本,日本
1110,20200406,京都市で新たに７人感染確認,https://www3.nhk.or.jp/kansai-news/20200406/2000027628.html,京都,日本
1111,20200406,北九州市が新たに４人感染確認,https://www3.nhk.or.jp/lnews/kitakyushu/20200406/5020005517.html,福岡,日本
1112,20200406,滋賀県で新たに１人感染確認,https://www3.nhk.or.jp/kansai-news/20200406/2000027618.html,滋賀,日本
1113,20200406,新型コロナウイルス感染症の患者等の発生について （空港検疫）,https://www.mhlw.go.jp/stf/newpage_10711.html,空港,検疫
1114,20200406,川口市で親子２人の感染を確認,https://www3.nhk.or.jp/lnews/saitama/20200406/1100008084.html,埼玉,日本
1115,20200406,愛知県名古屋市の女子中学生が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1063076,愛知,日本
1116,20200406,横須賀市で新たに男性４人感染,https://www3.nhk.or.jp/lnews/yokohama/20200406/1050009702.html,神奈川,日本
1117,20200406,和歌山 30代女性ら３人 新たに感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012371331000.html,和歌山,日本
1118,20200406,滋賀 男性１人の感染確認 集団感染発生とみられる会社の社員,https://www3.nhk.or.jp/news/html/20200406/k10012371201000.html,滋賀,日本
1119,20200406,兵庫 西宮 新型コロナ感染の80代男性死亡 県内の死者 計12人に,https://www3.nhk.or.jp/news/html/20200406/k10012371191000.html,兵庫,日本
1120,20200406,県内14人感染確認計１76人に,https://www3.nhk.or.jp/fukuoka-news/20200406/5010007444.html,福岡,日本
1121,20200406,大阪府 新たに20人感染確認 府内計428人 半数超が感染経路不明,https://www3.nhk.or.jp/news/html/20200406/k10012371381000.html,大阪,日本
1122,20200406,長野 新たに20代男性の感染確認 先月関東を訪問 県内14人に,https://www3.nhk.or.jp/news/html/20200406/k10012371301000.html,長野,日本
1123,20200406,埼玉 新たに12人感染確認 30代から70代 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012371321000.html,埼玉,日本
1124,20200406,神戸市 新たに６人感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012371251000.html,兵庫,日本
1125,20200406,岐阜 新たに30代男性会社員の感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012371351000.html,岐阜,日本
1126,20200406,大分県内で33例目の感染者を確認,https://twitter.com/asahi_oita/status/1247144674596282374,大分,日本
1127,20200406,広島 江田島 医療機関勤務の30代女性 感染確認 新型コロナ,https://www3.nhk.or.jp/news/html/20200407/k10012371431000.html,広島,日本
1128,20200406,名古屋 60代男性死亡 愛知県の死者21人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012371221000.html,愛知,日本
1129,20200406,茨城 ０歳児を含む７人 新たに感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200406/k10012371281000.html,茨城,日本
1130,20200406,静岡市 新たに２人感染確認 30代と70代 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200407/k10012371481000.html,静岡,日本
1131,20200406,新型コロナウイルス感染症の県内における発生状況,https://www.pref.yamanashi.jp/koucho/coronavirus/info_coronavirus_prevention.html,山梨,日本
1132,20200406,山口県 新たに20代女性の感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200407/k10012371491000.html,山口,日本
1133,20200406,仙台市で新たに３人感染確認　宮城県内では計２６人,https://www.kahoku.co.jp/tohokunews/202004/20200406_13031.html,宮城,日本
1134,20200406,愛知 60代男性死亡 ０歳～80代の男女11人の感染確認,https://www3.nhk.or.jp/news/html/20200406/k10012371221000.html,愛知,日本
1135,20200406,山形県 20代から50代 新たに６人感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200407/k10012371471000.html,山形,日本
1136,20200407,熊本県内２０人目の感染確認　阿蘇保健所管内の７０代女性,https://this.kiji.is/619913105823466593?c=92619697908483575,熊本,日本
1137,20200407,福井県 新たに６人感染確認 計65人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200407/k10012371861000.html,福井,日本
1138,20200407,岡山市 新たに80代男性の感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200407/k10012372121000.html ,岡山,日本
